sct_id_1,sct_code_1,sct_id_2,sct_code_2
307113009,1,120574008,1
420657004,1,120574008,1
75307004,1,31390008,1
254666005,1,31390008,1
86969008,1,372243000,1
440653007,1,19923001,1
392230005,1,19923001,1
73862001,1,19923001,1
233527006,1,19923001,1
20568009,1,19923001,1
91575007,1,19923001,1
45211000,1,19923001,1
52124006,1,19923001,1
258623008,1,19923001,1
276272002,1,19923001,1
364451003,1,364446009,1
195967001,1,41427001,1
10001005,1,301811001,1
449082003,1,301811001,1
303417002,1,58675001,1
301186004,1,58675001,1
201060008,1,58675001,1
74368002,1,53043001,1
57662003,1,27550009,1
39785005,1,27550009,1
359557001,1,27550009,1
280871000,1,27550009,1
118927008,1,27550009,1
373434004,1,27550009,1
90507008,1,27550009,1
439129009,1,27550009,1
27942005,1,27550009,1
414086009,1,27550009,1
198609003,1,1156670009,1
118213005,1,1156670009,1
173300003,1,1156670009,1
248982007,1,1156670009,1
106007006,1,1156670009,1
118185001,1,1156670009,1
1156671008,1,1156670009,1
119319000,1,123038009,1
119372001,1,123038009,1
309050000,1,123038009,1
258442002,1,123038009,1
119351004,1,123038009,1
433441002,1,123038009,1
258591005,1,123038009,1
271360006,1,123038009,1
119297000,1,123038009,1
364433004,1,364414009,1
364446009,1,364414009,1
38936003,1,310611001,1
252059006,1,310611001,1
75367002,1,310611001,1
24184005,1,310611001,1
366157005,1,310611001,1
29268000,1,473011001,1
421095001,1,473011001,1
781474001,1,473011001,1
422339003,1,473011001,1
846601002,1,816094009,1
118695007,1,816094009,1
67734004,1,816094009,1
247325003,1,297971001,1
312593004,1,308734009,1
846651007,1,308734009,1
244202008,1,308734009,1
59282003,1,308734009,1
39499005,1,308734009,1
30766002,1,398195001,1
181250005,1,699603002,1
181254001,1,699603002,1
181277001,1,699603002,1
181143004,1,714483002,1
290073004,1,116339002,1
79604008,1,116339002,1
111282000,1,297107002,1
300339003,1,34707002,1
105997008,1,34707002,1
28231008,1,34707002,1
266474003,1,34707002,1
181267003,1,34707002,1
255544004,1,288531002,1
288533004,1,288531002,1
364196001,1,364179002,1
181254001,1,272627002,1
119210004,1,272627002,1
181277001,1,272627002,1
256876008,1,272627002,1
181250005,1,272627002,1
372198002,1,272627002,1
251039005,1,301139003,1
38341003,1,301139003,1
304041004,1,361107003,1
304623008,1,361107003,1
361386004,1,361107003,1
77142006,1,361107003,1
128181006,1,361107003,1
43174007,1,361107003,1
40958000,1,119411003,1
81680005,1,116275003,1
48694002,1,106131003,1
118944007,1,785875003,1
399269003,1,785875003,1
129264002,1,308915003,1
272388002,1,308915003,1
246464006,1,308915003,1
129025006,1,308915003,1
272394005,1,308915003,1
257733005,1,308915003,1
105997008,1,300339003,1
249569004,1,300339003,1
365622001,1,365619003,1
28231008,1,181267003,1
94391008,1,94515004,1
255118005,1,94515004,1
49062001,1,260787004,1
252305002,1,252275004,1
252276003,1,252275004,1
252294009,1,252275004,1
14768001,1,252275004,1
165369002,1,252275004,1
285201006,1,276339004,1
366279009,1,302771004,1
63144007,1,609619005,1
5089007,1,609619005,1
363124003,1,609619005,1
442506007,1,609619005,1
240707005,1,609619005,1
609621000,1,609619005,1
310789003,1,609619005,1
312196000,1,609619005,1
126851005,1,126643005,1
448882009,1,126643005,1
311805007,1,103379005,1
297211001,1,103379005,1
771389002,1,766739005,1
80917008,1,766739005,1
448708002,1,300851005,1
126667002,1,300851005,1
309529002,1,300851005,1
125649002,1,59091005,1
105616000,1,59091005,1
81405006,1,59091005,1
125643001,1,59091005,1
48125009,1,262515005,1
127278005,1,262515005,1
125592002,1,262515005,1
361107003,1,278195005,1
362590003,1,278195005,1
281831001,1,278195005,1
278199004,1,278195005,1
278197002,1,278195005,1
91690000,1,278195005,1
278861008,1,278195005,1
362588004,1,278195005,1
6013009,1,278195005,1
362589007,1,278195005,1
362597000,1,278195005,1
278858007,1,278195005,1
361922007,1,278195005,1
118964002,1,278195005,1
278198007,1,278195005,1
118978001,1,278195005,1
119253004,1,278195005,1
278196006,1,278195005,1
181469002,1,278195005,1
278876000,1,278195005,1
278859004,1,278195005,1
57171008,1,414387006,1
281833003,1,414387006,1
129154003,1,414387006,1
63370004,1,414387006,1
258591005,1,414387006,1
279075009,1,276435006,1
22253000,1,276435006,1
271712005,1,276435006,1
50173008,1,708531006,1
43116000,1,84499006,1
72972005,1,1.62E+016,1
128045006,1,80659006,1
31928004,1,80659006,1
363168001,1,80659006,1
19824006,1,80659006,1
128217007,1,80659006,1
238986007,1,80659006,1
95320005,1,80659006,1
223490009,1,225299006,1
312832004,1,225299006,1
118663006,1,225299006,1
88937006,1,225299006,1
52765003,1,225299006,1
281588005,1,225299006,1
58825001,1,129427006,1
179629001,1,129427006,1
122944000,1,129427006,1
122469009,1,129427006,1
60044006,1,129427006,1
274451000,1,129427006,1
69834004,1,129427006,1
274449004,1,129427006,1
426413004,1,129427006,1
300851005,1,4147007,1
416939005,1,4147007,1
108369006,1,4147007,1
248519003,1,4147007,1
89164003,1,4147007,1
300861003,1,4147007,1
432525007,1,4147007,1
300855001,1,4147007,1
94147001,1,4147007,1
440299000,1,4147007,1
448772000,1,4147007,1
300863000,1,4147007,1
44132006,1,4147007,1
300862005,1,4147007,1
309529002,1,4147007,1
427746000,1,4147007,1
274738006,1,4147007,1
300848003,1,4147007,1
309524007,1,4147007,1
309525008,1,4147007,1
281229000,1,4147007,1
300332007,1,4147007,1
444905003,1,4147007,1
274751001,1,4147007,1
816055008,1,4147007,1
400177003,1,4147007,1
271860004,1,4147007,1
300853008,1,4147007,1
60915007,1,4147007,1
387910009,1,113331007,1
181116009,1,113331007,1
73211009,1,113331007,1
237598005,1,113331007,1
297261005,1,113331007,1
44054006,1,113331007,1
278876000,1,113331007,1
106176003,1,113331007,1
78696007,1,113331007,1
40818001,1,113331007,1
362969004,1,113331007,1
15776009,1,113331007,1
237597000,1,113331007,1
304041004,1,113331007,1
441746000,1,473459007,1
274738006,1,60915007,1
238120004,1,111379007,1
35240004,1,111379007,1
414915002,1,238131007,1
118927008,1,396339007,1
439129009,1,396339007,1
439127006,1,396339007,1
111293003,1,396339007,1
24526004,1,56019007,1
238149007,1,56019007,1
112746006,1,363187007,1
107769006,1,363187007,1
274449004,1,363187007,1
363808001,1,225171007,1
27113001,1,225171007,1
424396007,1,419891008,1
307851007,1,419891008,1
229059009,1,419891008,1
473023007,1,1156072000,1
73862001,1,1156072000,1
429271009,1,1156072000,1
414027002,1,57171008,1
365615009,1,57171008,1
83414005,1,57171008,1
38292009,1,57171008,1
62574001,1,57171008,1
87522002,1,57171008,1
34093004,1,57171008,1
277606000,1,57171008,1
118978001,1,57171008,1
53165003,1,57171008,1
127401000,1,57171008,1
234349007,1,57171008,1
127232002,1,57171008,1
73241006,1,57171008,1
269475001,1,57171008,1
66612000,1,57171008,1
49472006,1,57171008,1
365625004,1,57171008,1
365619003,1,57171008,1
122490001,1,57171008,1
18469004,1,57171008,1
105599000,1,57171008,1
54097007,1,57171008,1
106200001,1,57171008,1
59106005,1,57171008,1
362587009,1,57171008,1
127400004,1,57171008,1
14514008,1,57171008,1
271737000,1,57171008,1
234347009,1,57171008,1
127255004,1,57171008,1
250228007,1,57171008,1
129154003,1,57171008,1
250271003,1,57171008,1
127254000,1,57171008,1
414823004,1,57171008,1
127908000,1,57171008,1
277466009,1,57171008,1
50820005,1,57171008,1
81869008,1,57171008,1
365622001,1,57171008,1
255048006,1,57171008,1
277543005,1,57171008,1
165474009,1,57171008,1
52765003,1,83059008,1
72972005,1,111000119104,1
699668009,1,111000119104,1
195021004,1,111000119104,1
415664003,1,299987008,1
1156409003,1,147121000119104,1
289924001,1,23496000,1
106565008,1,23496000,1
3218000,1,23496000,1
397709008,1,399347008,1
106134006,1,247699008,1
118672003,1,118664000,1
118669005,1,118664000,1
118666003,1,118664000,1
25064002,1,27635008,1
417943000,1,418248000,1
32914008,1,84991000119105,1
281474009,1,281480001,1
35532006,1,281480001,1
59441001,1,91688001,1
83555006,1,91688001,1
44567001,1,361384001,1
955009,1,361384001,1
1156409003,1,87151000119105,1
59021001,1,9267009,1
40617009,1,302803009,1
363154008,1,87784001,1
280133005,1,87784001,1
29913006,1,87784001,1
244567004,1,87784001,1
127954009,1,87784001,1
373351007,1,87784001,1
387837005,1,87784001,1
280129003,1,87784001,1
34201000,1,87784001,1
62056004,1,87784001,1
95880003,1,87784001,1
59820001,1,87784001,1
430636002,1,87784001,1
118738001,1,87784001,1
239953001,1,87784001,1
83555006,1,87784001,1
870401000004107,1,87784001,1
127856007,1,87784001,1
19660004,1,87784001,1
75490006,1,87784001,1
280128006,1,87784001,1
1490004,1,87784001,1
126598008,1,87784001,1
444905003,1,87784001,1
84782009,1,87784001,1
126600002,1,87784001,1
248402002,1,87784001,1
21793004,1,87784001,1
282026002,1,87784001,1
298747001,1,249736001,1
366467007,1,249736001,1
116308004,1,116307009,1
118947000,1,116307009,1
366467007,1,116307009,1
298747001,1,116307009,1
116311003,1,116307009,1
609630008,1,116307009,1
309525008,1,116307009,1
281904003,1,826984001,1
818972007,1,826984001,1
226356005,1,226355009,1
190634004,1,386067009,1
41052006,1,302536002,1
119194000,1,302536002,1
244567004,1,302536002,1
398057008,1,25064002,1
230461009,1,25064002,1
106181007,1,91720002,1
413674002,1,91720002,1
309050000,1,91720002,1
255622004,1,91720002,1
32457005,1,91720002,1
126598008,1,126600002,1
127331000119101,1,769256002,1
449084002,1,769256002,1
10001005,1,769256002,1
449082003,1,769256002,1
24526004,1,769256002,1
1149481006,1,769256002,1
300985007,1,769256002,1
91302008,1,769256002,1
76571007,1,95880003,1
19824006,1,95880003,1
29689003,1,95880003,1
363163005,1,95880003,1
417937002,1,413864003,1
127255004,1,76616003,1
94392001,1,76616003,1
127232002,1,76616003,1
272624009,1,118760003,1
303409005,1,118760003,1
116004006,1,118760003,1
276434005,1,118760003,1
116005007,1,118760003,1
52731004,1,118760003,1
34707002,1,118760003,1
8279000,1,118760003,1
21844003,1,118760003,1
181420004,1,118760003,1
19203006,1,118760003,1
113276009,1,118760003,1
181267003,1,118760003,1
280702000,1,118760003,1
19787009,1,118760003,1
372198002,1,118760003,1
272631008,1,118760003,1
5668004,1,118760003,1
281904003,1,118760003,1
303270005,1,118760003,1
279973004,1,118760003,1
10200004,1,118760003,1
281501002,1,118760003,1
15776009,1,118760003,1
303455007,1,118760003,1
181277001,1,118760003,1
83670000,1,118760003,1
187639008,1,118760003,1
256876008,1,118760003,1
243971001,1,118760003,1
822979009,1,118760003,1
53043001,1,20072003,1
77142006,1,699880003,1
245500007,1,699880003,1
699879001,1,699880003,1
699881004,1,699880003,1
59183004,1,699880003,1
118973005,1,699880003,1
108217004,1,419656003,1
302199004,1,419656003,1
128284006,1,27624003,1
177010002,1,27624003,1
234347009,1,27624003,1
128292002,1,27624003,1
128236002,1,27624003,1
64667001,1,707496003,1
429271009,1,707496003,1
233604007,1,707496003,1
105977003,1,707496003,1
63698005,1,181608004,1
106126000,1,36456004,1
365929007,1,36456004,1
247699008,1,36456004,1
304575007,1,310792004,1
310794003,1,310792004,1
240231001,1,127560004,1
111261006,1,127560004,1
125583000,1,127560004,1
17230005,1,127560004,1
26517000,1,127560004,1
40668007,1,127560004,1
240226003,1,127560004,1
240229005,1,127560004,1
66327008,1,127560004,1
35240004,1,238120004,1
128277003,1,363176004,1
200751004,1,363176004,1
87522002,1,35240004,1
47563007,1,106088004,1
182353008,1,272424004,1
363154008,1,62056004,1
38848004,1,302184004,1
127401000,1,127400004,1
73241006,1,127400004,1
250087009,1,118952005,1
366671003,1,118952005,1
399269003,1,118952005,1
298149009,1,118952005,1
441746000,1,12456005,1
128427003,1,69608005,1
362688008,1,69608005,1
409708007,1,69608005,1
73211009,1,127944005,1
127345001,1,127944005,1
14304000,1,127944005,1
44054006,1,127944005,1
40930008,1,127944005,1
237597000,1,127944005,1
237598005,1,127944005,1
736152001,1,1.22E+016,1
41266007,1,267368005,1
2492009,1,267368005,1
75934005,1,267368005,1
47505003,1,197480006,1
62482003,1,272520006,1
35105006,1,272520006,1
260372006,1,272520006,1
260379002,1,272520006,1
1250004,1,272520006,1
18307000,1,272520006,1
443354006,1,115240006,1
724807008,1,115240006,1
74532006,1,115240006,1
269505000,1,115240006,1
416500007,1,115240006,1
393564001,1,115240006,1
1186904005,1,115240006,1
21589007,1,115240006,1
271678007,1,289960006,1
298714005,1,289960006,1
249546002,1,289960006,1
65473004,1,257192006,1
254532005,1,76712006,1
84410009,1,76712006,1
105997008,1,76712006,1
85919009,1,76712006,1
119522002,1,76712006,1
3855007,1,76712006,1
255077007,1,76712006,1
235856003,1,76712006,1
119523007,1,76712006,1
39621005,1,76712006,1
116224001,1,35688006,1
69698001,1,35688006,1
281296001,1,309832006,1
127232002,1,255048006,1
129154003,1,255048006,1
127255004,1,255048006,1
277606000,1,255048006,1
699595008,1,699592006,1
281501002,1,699592006,1
699601000,1,699592006,1
52731004,1,699592006,1
86175003,1,282728007,1
57662003,1,282728007,1
414545008,1,282728007,1
279499002,1,63144007,1
371361000119107,1,166312007,1
44054006,1,78696007,1
17346000,1,78696007,1
73211009,1,78696007,1
81375008,1,129448008,1
129432007,1,129448008,1
200751004,1,128477000,1
31928004,1,128477000,1
442868003,1,363229000,1
126537000,1,363229000,1
269466003,1,363229000,1
240201007,1,363229000,1
128464009,1,363229000,1
73211009,1,237597000,1
237598005,1,237597000,1
289959001,1,361725000,1
51282000,1,361725000,1
44300000,1,361725000,1
41702007,1,8957000,1
363358000,1,430621000,1
237597000,1,20957000,1
126877002,1,20957000,1
733217006,1,262525000,1
282446002,1,262525000,1
27817002,1,262525000,1
284006002,1,262525000,1
60190000,1,262525000,1
195967001,1,79688008,1
78275009,1,79688008,1
826984001,1,819005001,1
818987002,1,819005001,1
82849001,1,819005001,1
818988007,1,819005001,1
271934001,1,364712009,1
78696007,1,181277001,1
119218006,1,181277001,1
360571004,1,181277001,1
386045008,1,280829001,1
58240005,1,280829001,1
57795002,1,33565001,1
41175001,1,33565001,1
58295004,1,33565001,1
240134003,1,113192009,1
50927007,1,113192009,1
6834003,1,113192009,1
126537000,1,113192009,1
240201007,1,113192009,1
111261006,1,113192009,1
870377005,1,113192009,1
88230002,1,113192009,1
1163360005,1,113192009,1
442868003,1,113192009,1
361723007,1,113192009,1
272673000,1,113192009,1
361725000,1,113192009,1
443679004,1,113192009,1
128464009,1,113192009,1
77881008,1,113192009,1
122945004,1,113192009,1
302934007,1,113192009,1
118966000,1,113192009,1
38781007,1,113192009,1
53417006,1,113192009,1
81087007,1,113192009,1
76069003,1,113192009,1
771314001,1,113192009,1
240226003,1,113192009,1
61496007,1,113192009,1
361378004,1,113192009,1
289959001,1,1141981001,1
91715002,1,1141981001,1
410730009,1,1141981001,1
1217257000,1,1141981001,1
1141983003,1,1141981001,1
298379008,1,1141981001,1
737561001,1,1141981001,1
182281004,1,421480009,1
706172005,1,272189001,1
63102001,1,79517001,1
38082009,1,259677001,1
115105004,1,415656009,1
118964002,1,396328009,1
127856007,1,396328009,1
7748002,1,396328009,1
80113008,1,362973001,1
281344002,1,181768009,1
59441001,1,181768009,1
302060005,1,181768009,1
83555006,1,181768009,1
269462001,1,449096009,1
93986008,1,449096009,1
94515004,1,449096009,1
430621000,1,449096009,1
699602007,1,818984009,1
818988007,1,818984009,1
123029007,1,7389001,1
183676005,1,313384009,1
366044004,1,313384009,1
184297005,1,313384009,1
90354008,1,88797001,1
75047002,1,129565002,1
128496001,1,129565002,1
363163005,1,129565002,1
441900009,1,312413002,1
312415009,1,312413002,1
15776009,1,281501002,1
303270005,1,281501002,1
113276009,1,281501002,1
5668004,1,281501002,1
302184004,1,281501002,1
80917008,1,771389002,1
3855007,1,734045002,1
300985007,1,77309002,1
1149481006,1,77309002,1
106544002,1,77309002,1
396277003,1,414237002,1
417595002,1,414237002,1
414236006,1,414237002,1
430636002,1,120573002,1
82680008,1,120573002,1
312503008,1,120573002,1
120575009,1,120573002,1
120574008,1,120573002,1
116370005,1,120573002,1
71934003,1,229757002,1
53065001,1,229757002,1
361386004,1,229757002,1
181440006,1,229757002,1
361107003,1,229757002,1
298114002,1,229757002,1
182349006,1,229757002,1
245500007,1,229757002,1
182347008,1,229757002,1
263671009,1,229757002,1
58403004,1,229757002,1
12921003,1,229757002,1
297936001,1,229757002,1
229765004,1,229757002,1
63102001,1,95677002,1
73211009,1,126877002,1
82654007,1,181469002,1
58240005,1,181469002,1
281709002,1,181469002,1
116370005,1,181469002,1
314403009,1,181469002,1
7748002,1,181469002,1
280829001,1,181469002,1
86381001,1,181469002,1
48014002,1,181469002,1
5742000,1,181469002,1
280158000,1,181469002,1
281730006,1,181469002,1
281731005,1,181469002,1
19255007,1,181469002,1
73897004,1,181469002,1
281721003,1,181469002,1
58403004,1,181469002,1
72651009,1,181469002,1
371311000,1,181469002,1
303982006,1,181469002,1
58308009,1,181469002,1
281708005,1,181469002,1
281737009,1,181469002,1
281707000,1,181469002,1
20795001,1,181469002,1
70762009,1,181469002,1
386045008,1,181469002,1
281733008,1,181469002,1
119181002,1,181469002,1
42825003,1,52765003,1
45211000,1,52765003,1
84114007,1,105981003,1
274449004,1,129181003,1
365619003,1,82461003,1
365622001,1,82461003,1
165472008,1,82461003,1
104130000,1,104157003,1
363227003,1,128605003,1
128597007,1,128605003,1
17230005,1,128605003,1
105616000,1,128605003,1
118937003,1,128605003,1
118947000,1,128605003,1
363229000,1,300861003,1
302185003,1,362077003,1
62834003,1,362077003,1
181244000,1,362077003,1
302184004,1,362077003,1
3711007,1,314237003,1
42586008,1,314237003,1
32738000,1,247325003,1
418363000,1,247325003,1
118199002,1,365949003,1
315306007,1,123037004,1
257728006,1,123037004,1
362958002,1,123037004,1
45211000,1,123037004,1
233509008,1,123037004,1
118956008,1,123037004,1
119585002,1,123037004,1
281588005,1,123037004,1
91575007,1,123037004,1
91722005,1,123037004,1
120148009,1,123037004,1
233527006,1,123037004,1
363072000,1,123037004,1
68972003,1,123037004,1
5880005,1,123037004,1
118663006,1,123037004,1
118955007,1,123037004,1
4421005,1,123037004,1
71861002,1,123037004,1
42825003,1,123037004,1
312832004,1,123037004,1
32750006,1,123037004,1
442083009,1,123037004,1
119817009,1,123037004,1
304036007,1,35549004,1
3218000,1,40733004,1
26053008,1,40733004,1
408678008,1,40733004,1
240707005,1,40733004,1
128477000,1,40733004,1
105592009,1,40733004,1
312196000,1,40733004,1
300985007,1,40733004,1
312146001,1,40733004,1
449084002,1,40733004,1
238149007,1,40733004,1
128945009,1,40733004,1
1085006,1,40733004,1
128402005,1,40733004,1
240706001,1,40733004,1
59258008,1,40733004,1
10001005,1,40733004,1
301811001,1,40733004,1
266096002,1,40733004,1
125585007,1,40733004,1
87628006,1,40733004,1
69698001,1,40733004,1
34014006,1,40733004,1
29689003,1,40733004,1
177010002,1,40733004,1
91302008,1,40733004,1
301810000,1,40733004,1
440653007,1,40733004,1
200751004,1,40733004,1
279499002,1,40733004,1
111904009,1,40733004,1
372292006,1,40733004,1
70759006,1,40733004,1
19824006,1,40733004,1
127331000119101,1,40733004,1
56038003,1,40733004,1
78048006,1,40733004,1
449082003,1,40733004,1
200645004,1,40733004,1
128269002,1,40733004,1
108365000,1,40733004,1
68566005,1,40733004,1
1149481006,1,40733004,1
53869006,1,40733004,1
31928004,1,40733004,1
312155003,1,40733004,1
473047000,1,40733004,1
71120004,1,40733004,1
367338000,1,40733004,1
312154004,1,40733004,1
431193003,1,40733004,1
189176002,1,40733004,1
1.22E+016,1,40733004,1
255320000,1,40733004,1
363163005,1,40733004,1
95880003,1,40733004,1
63171007,1,40733004,1
235856003,1,249565005,1
300331000,1,249565005,1
127954009,1,699997005,1
312832004,1,258621005,1
233527006,1,258621005,1
362206001,1,118973005,1
361105006,1,118973005,1
118972000,1,118973005,1
77142006,1,118973005,1
59183004,1,118973005,1
118974004,1,118973005,1
109357005,1,363357005,1
441481004,1,371037005,1
417996009,1,371037005,1
276437003,1,106077005,1
106076001,1,106077005,1
69707008,1,106077005,1
128598002,1,106077005,1
363180009,1,373405005,1
126598008,1,387837005,1
125649002,1,81405006,1
366364004,1,300893006,1
47563007,1,300893006,1
106088004,1,300893006,1
56038003,1,408637006,1
3265006,1,426013006,1
51185008,1,417437006,1
45048000,1,417437006,1
118199002,1,363901006,1
240229005,1,111261006,1
118745001,1,118717007,1
118804001,1,118717007,1
83555006,1,362589007,1
312503008,1,362589007,1
44914007,1,362589007,1
91688001,1,362589007,1
68171009,1,362589007,1
59441001,1,362589007,1
312502003,1,362589007,1
6969002,1,362589007,1
312500006,1,362589007,1
371195002,1,38781007,1
297211001,1,311805007,1
65710008,1,111282000,1
26053008,1,3218000,1
59258008,1,3218000,1
312146001,1,3218000,1
121826005,1,83762000,1
250570001,1,83762000,1
252144003,1,83762000,1
91308007,1,83762000,1
167018008,1,83762000,1
428281000,1,448274000,1
12150006,1,105789008,1
83059008,1,105789008,1
258623008,1,105789008,1
52765003,1,105789008,1
19923001,1,105789008,1
372062007,1,363346000,1
269462001,1,363346000,1
448274000,1,363346000,1
269466003,1,363346000,1
302817000,1,363346000,1
363503004,1,363346000,1
93923002,1,363346000,1
430621000,1,363346000,1
188366002,1,363346000,1
363502009,1,363346000,1
428281000,1,363346000,1
372087000,1,363346000,1
94111002,1,363346000,1
448675008,1,363346000,1
449096009,1,363346000,1
188361007,1,363346000,1
94222008,1,363346000,1
372063002,1,363346000,1
269475001,1,363346000,1
38807002,1,363346000,1
277543005,1,363346000,1
443679004,1,363346000,1
255077007,1,363346000,1
363357005,1,363346000,1
93986008,1,363346000,1
128462008,1,363346000,1
363358000,1,363346000,1
108365000,1,301810000,1
128402005,1,301810000,1
76571007,1,301810000,1
68566005,1,301810000,1
301811001,1,301810000,1
431193003,1,301810000,1
238151006,1,301810000,1
312154004,1,301810000,1
312155003,1,301810000,1
238149007,1,301810000,1
19824006,1,301810000,1
95880003,1,301810000,1
312146001,1,301810000,1
189176002,1,301810000,1
281302008,1,281298000,1
394844007,1,281298000,1
281300000,1,281298000,1
272670002,1,279005008,1
235919008,1,56381008,1
313413008,1,56381008,1
266474003,1,56381008,1
81065003,1,129266000,1
278297009,1,129266000,1
225171007,1,129266000,1
14089001,1,129266000,1
60170009,1,129266000,1
371361000119107,1,129266000,1
91308007,1,129266000,1
88308000,1,129266000,1
441689006,1,129266000,1
430925007,1,129266000,1
433441002,1,129266000,1
166312007,1,129266000,1
54709006,1,129266000,1
74040009,1,129266000,1
118218001,1,129266000,1
122869004,1,129266000,1
785673007,1,129266000,1
167018008,1,129266000,1
125649002,1,125597008,1
81680005,1,51282000,1
298384002,1,51282000,1
44300000,1,51282000,1
119414006,1,51282000,1
116275003,1,51282000,1
416775004,1,52530000,1
785818007,1,52530000,1
243928005,1,52530000,1
300862005,1,52530000,1
127947003,1,52530000,1
771329004,1,52530000,1
248519003,1,52530000,1
123854006,1,52530000,1
423857001,1,52530000,1
127856007,1,52530000,1
306954006,1,52530000,1
301857004,1,52530000,1
312717002,1,52530000,1
416319003,1,52530000,1
298363007,1,52530000,1
278826002,1,52530000,1
262515005,1,52530000,1
38866009,1,52530000,1
272623003,1,52530000,1
53452003,1,52530000,1
281213008,1,52530000,1
40275004,1,473010000,1
427439005,1,473010000,1
473011001,1,473010000,1
29268000,1,473010000,1
421961002,1,473010000,1
282281003,1,386045008,1
276437003,1,386045008,1
69707008,1,386045008,1
247440002,1,386045008,1
256423008,1,386045008,1
297971001,1,386045008,1
225552003,1,386045008,1
106076001,1,386045008,1
2929001,1,50173008,1
40275004,1,422290000,1
9014002,1,422290000,1
128217007,1,389074000,1
762720002,1,389074000,1
70762009,1,389074000,1
56469005,1,7922000,1
282260003,1,7922000,1
111970001,1,301458000,1
733741005,1,301458000,1
126643005,1,128050000,1
188366002,1,128050000,1
47903000,1,386066000,1
64667001,1,125565008,1
60342002,1,230226000,1
280717001,1,281213008,1
298379008,1,281213008,1
1141981001,1,281213008,1
77568009,1,281213008,1
304035006,1,281213008,1
414252009,1,281213008,1
123961009,1,281213008,1
53418001,1,281213008,1
304036007,1,281213008,1
33308003,1,281213008,1
362732006,1,182333009,1
91470000,1,182333009,1
118954006,1,771314001,1
41052006,1,771314001,1
50927007,1,771314001,1
77881008,1,771314001,1
284346004,1,48125009,1
262525000,1,48125009,1
60190000,1,48125009,1
364414009,1,364402001,1
364463008,1,364402001,1
826984001,1,1172989009,1
70281000,1,37842001,1
398057008,1,230461009,1
200652002,1,118930001,1
200645004,1,118930001,1
200751004,1,118930001,1
59441001,1,6013009,1
127908000,1,6013009,1
362588004,1,6013009,1
250085001,1,364562001,1
19943007,1,255314001,1
373351007,1,118738001,1
118804001,1,118738001,1
363154008,1,118738001,1
32914008,1,72274001,1
127944005,1,40818001,1
240706001,1,312146001,1
111904009,1,312146001,1
240707005,1,312146001,1
118948005,1,609618002,1
119411003,1,119410002,1
257192006,1,303634002,1
298277008,1,248402002,1
21829004,1,248402002,1
246605000,1,248402002,1
444905003,1,248402002,1
106076001,1,248402002,1
118954006,1,248402002,1
19660004,1,248402002,1
1.62E+016,1,87858002,1
72972005,1,87858002,1
110282008,1,87858002,1
20159001,1,69778002,1
367338000,1,177010002,1
361725000,1,6834003,1
421060004,1,6834003,1
44300000,1,6834003,1
51282000,1,6834003,1
18469004,1,62482003,1
88878007,1,70354003,1
441746000,1,59282003,1
20010003,1,4306003,1
302185003,1,62834003,1
181244000,1,62834003,1
302184004,1,62834003,1
282728007,1,417746004,1
125643001,1,417746004,1
47505003,1,417746004,1
609336008,1,417746004,1
105606008,1,417746004,1
27817002,1,417746004,1
48125009,1,417746004,1
282026002,1,417746004,1
125592002,1,417746004,1
284346004,1,417746004,1
127275008,1,417746004,1
127278005,1,417746004,1
416462003,1,417746004,1
1085006,1,45970004,1
111904009,1,45970004,1
240706001,1,45970004,1
59258008,1,45970004,1
106566009,1,45970004,1
78048006,1,45970004,1
240707005,1,45970004,1
260769002,1,308914004,1
289964002,1,308914004,1
20159001,1,1490004,1
69778002,1,1490004,1
280133005,1,1490004,1
609639009,1,1490004,1
31749008,1,1490004,1
818997006,1,1490004,1
274451000,1,125682004,1
69834004,1,125682004,1
699603002,1,276434005,1
181277001,1,276434005,1
181254001,1,276434005,1
181250005,1,276434005,1
299033004,1,366546005,1
104130000,1,609298005,1
736152001,1,128402005,1
76571007,1,128402005,1
441746000,1,37906005,1
42658009,1,3058005,1
609610009,1,3058005,1
84782009,1,3058005,1
362292005,1,3058005,1
314403009,1,116370005,1
19255007,1,116370005,1
371311000,1,116370005,1
126638003,1,255058005,1
126713003,1,255058005,1
127255004,1,255058005,1
188361007,1,255058005,1
254618003,1,255058005,1
126725000,1,255058005,1
126926005,1,255058005,1
126639006,1,255058005,1
364179002,1,364178005,1
249273002,1,106098005,1
128606002,1,106098005,1
1156448003,1,106098005,1
251007,1,63698005,1
122944000,1,239410006,1
360571004,1,119218006,1
255058005,1,274738006,1
94147001,1,274738006,1
279499002,1,198130006,1
418363000,1,418290006,1
72274001,1,302226006,1
94391008,1,272626006,1
93880001,1,272626006,1
361384001,1,272626006,1
181216001,1,272626006,1
255118005,1,272626006,1
269462001,1,272626006,1
30315005,1,699602007,1
10200004,1,699602007,1
15776009,1,699602007,1
28231008,1,699602007,1
113276009,1,699602007,1
14742008,1,699602007,1
699603002,1,699602007,1
48566001,1,128530007,1
8540005,1,128530007,1
312769007,1,128530007,1
44300000,1,128530007,1
312763008,1,128530007,1
264452006,1,128530007,1
129140006,1,128530007,1
280441002,1,128530007,1
51282000,1,128530007,1
371195002,1,128530007,1
708531006,1,708530007,1
26036001,1,708530007,1
94398002,1,44914007,1
127254000,1,44914007,1
68171009,1,44914007,1
48447003,1,84114007,1
417996009,1,84114007,1
